datetime,symbol,open,high,low,close,volume
2025-06-30 20:00:00+00:00,NASDAQ:TSLA,320.3,321.07,319.51,319.8,248604.0
2025-06-30 20:30:00+00:00,NASDAQ:TSLA,319.82,320.0,318.49,319.42,324230.0
2025-06-30 21:00:00+00:00,NASDAQ:TSLA,319.4,320.11,318.15,318.23,223750.0
2025-06-30 21:30:00+00:00,NASDAQ:TSLA,318.21,318.7,317.09,318.64,364571.0
2025-06-30 22:00:00+00:00,NASDAQ:TSLA,318.57,319.29,316.6,317.55,431534.0
2025-06-30 22:30:00+00:00,NASDAQ:TSLA,317.48,318.75,316.89,317.63,587276.0
2025-07-01 16:30:00+00:00,NASDAQ:TSLA,298.46,303.08,293.21,302.16,2785405.0
2025-07-01 17:00:00+00:00,NASDAQ:TSLA,302.0,305.88,301.21,303.11,1546459.0
2025-07-01 17:30:00+00:00,NASDAQ:TSLA,303.14,305.05,297.12,298.53,1268632.0
2025-07-01 18:00:00+00:00,NASDAQ:TSLA,298.58,302.25,298.46,300.71,751538.0
2025-07-01 18:30:00+00:00,NASDAQ:TSLA,300.69,303.18,300.52,302.13,571718.0
2025-07-01 19:00:00+00:00,NASDAQ:TSLA,302.18,304.38,300.27,303.23,590842.0
2025-07-01 19:30:00+00:00,NASDAQ:TSLA,303.22,304.62,302.72,302.98,438749.0
2025-07-01 20:00:00+00:00,NASDAQ:TSLA,303.11,304.43,301.96,302.08,392662.0
2025-07-01 20:30:00+00:00,NASDAQ:TSLA,302.08,302.25,298.33,298.86,649033.0
2025-07-01 21:00:00+00:00,NASDAQ:TSLA,298.86,301.06,298.73,301.0,468749.0
2025-07-01 21:30:00+00:00,NASDAQ:TSLA,301.0,303.13,300.62,301.42,454464.0
2025-07-01 22:00:00+00:00,NASDAQ:TSLA,301.41,302.93,300.34,302.88,490459.0
2025-07-01 22:30:00+00:00,NASDAQ:TSLA,302.89,304.42,300.48,300.66,1095109.0
2025-07-02 16:30:00+00:00,NASDAQ:TSLA,312.62,312.98,305.39,305.76,1964731.0
2025-07-02 17:00:00+00:00,NASDAQ:TSLA,305.74,314.45,303.83,311.9,1608292.0
2025-07-02 17:30:00+00:00,NASDAQ:TSLA,311.88,315.6,311.34,311.94,992827.0
2025-07-02 18:00:00+00:00,NASDAQ:TSLA,311.97,316.81,310.16,313.84,989579.0
2025-07-02 18:30:00+00:00,NASDAQ:TSLA,313.87,314.82,312.73,313.73,423445.0
2025-07-02 19:00:00+00:00,NASDAQ:TSLA,313.7,314.07,311.9,313.35,372452.0
2025-07-02 19:30:00+00:00,NASDAQ:TSLA,313.38,314.75,312.15,314.44,285661.0
2025-07-02 20:00:00+00:00,NASDAQ:TSLA,314.45,315.98,313.86,315.59,420521.0
2025-07-02 20:30:00+00:00,NASDAQ:TSLA,315.54,315.65,314.11,314.67,256428.0
2025-07-02 21:00:00+00:00,NASDAQ:TSLA,314.7,316.17,314.24,315.88,327052.0
2025-07-02 21:30:00+00:00,NASDAQ:TSLA,315.87,316.38,315.12,315.17,300725.0
2025-07-02 22:00:00+00:00,NASDAQ:TSLA,315.2,316.2,314.58,315.35,331383.0
2025-07-02 22:30:00+00:00,NASDAQ:TSLA,315.28,315.68,312.69,315.65,734894.0
2025-07-03 16:30:00+00:00,NASDAQ:TSLA,317.99,318.0,313.83,315.15,1089160.0
2025-07-03 17:00:00+00:00,NASDAQ:TSLA,315.1,317.2,312.76,313.86,675440.0
2025-07-03 17:30:00+00:00,NASDAQ:TSLA,313.9,316.32,312.8,315.95,616046.0
2025-07-03 18:00:00+00:00,NASDAQ:TSLA,316.0,317.89,315.68,316.37,638737.0
